ID,Education,Age,DaysAsCustomer,Marital_Status,Kidhome,Teenhome,Country,Recency,Purchases, Income ,CampaingsAccepted,Complain,Spent,Cluster
7119,Graduation,41,3912,Single,0,0,Saudi Arabia,45,12,68627.0,0,0,825,C
3518,Graduation,40,3950,Married,1,0,India,45,5,25271.0,0,0,50,A
1245,Graduation,57,3974,Single,0,1,Spain,45,23,63810.0,1,0,1371,B
2561,Graduation,57,3974,Single,0,1,Germany,45,23,63810.0,1,0,1371,B
9624,PhD,65,3395,Together,0,0,Spain,46,14,65488.0,0,0,963,B
10509,Master,68,3406,Single,1,1,USA,46,8,36927.0,0,0,71,A
7629,Graduation,46,3431,Married,1,1,Spain,46,7,22108.0,0,0,31,A
7875,Graduation,74,3440,Married,0,0,Australia,46,26,72025.0,3,0,1677,D
2815,Graduation,48,3504,Married,1,0,Spain,46,9,33183.0,0,0,120,A
2936,Master,41,3586,Together,1,0,Saudi Arabia,46,5,23661.0,0,0,23,A
3665,2n Cycle,46,3613,Together,1,0,Spain,46,9,25315.0,0,0,54,A
10888,Graduation,62,3617,Single,0,0,USA,46,20,45938.0,0,0,636,C
6637,Graduation,35,3618,Single,0,0,India,46,15,66951.0,0,0,1117,B
5077,Graduation,44,3618,Together,0,1,Canada,46,24,77298.0,0,0,969,B
6173,Graduation,44,3618,Together,0,1,Spain,46,24,77298.0,0,0,969,B
3969,Master,49,3619,Together,0,1,Germany,46,7,43018.0,0,0,133,A
4580,Graduation,54,3626,Married,0,0,Saudi Arabia,46,26,75759.0,3,0,2486,D
663,PhD,34,3670,Single,0,0,Spain,46,6,33996.0,0,0,71,A
8299,PhD,34,3670,Single,0,0,Saudi Arabia,46,6,33996.0,0,0,71,A
8945,Graduation,53,3696,Divorced,0,1,Saudi Arabia,46,11,54137.0,0,0,203,A
10870,Graduation,56,3760,Married,0,1,Saudi Arabia,46,18,61223.0,0,0,1341,B
1184,PhD,55,3782,Divorced,0,2,Saudi Arabia,46,25,69674.0,0,0,845,C
6141,Master,51,3809,Single,1,0,Canada,46,14,49494.0,0,0,385,C
8825,Graduation,61,3833,Together,1,1,Saudi Arabia,46,24,51195.0,0,0,564,C
2217,2n Cycle,48,3836,Married,1,1,India,46,4,37284.0,0,0,23,A
4102,2n Cycle,48,3836,Married,1,1,Spain,46,4,37284.0,0,0,23,A
4653,Graduation,45,3839,Together,1,0,Saudi Arabia,46,12,42011.0,0,0,189,A
10092,Graduation,69,3875,Divorced,0,1,Spain,46,26,70044.0,0,0,1504,D
5788,Graduation,51,3876,Together,1,0,Germany,46,12,46053.0,0,0,209,A
4669,Basic,42,3882,Married,1,0,Saudi Arabia,46,10,24480.0,0,0,102,A
6295,Graduation,46,3889,Married,0,1,Spain,46,26,54233.0,0,0,981,B
7453,Graduation,69,3891,Single,0,1,Spain,46,21,36130.0,1,0,488,C
10841,PhD,48,3930,Together,0,1,Spain,46,18,56559.0,0,0,484,C
821,Master,31,3997,Single,0,0,Canada,46,22,92859.0,0,0,2077,D
3933,Graduation,43,4003,Together,1,0,Saudi Arabia,46,24,44010.0,0,0,662,C
1225,Graduation,60,3382,Married,0,0,Saudi Arabia,47,19,80124.0,1,0,1495,D
7059,Graduation,60,3382,Married,0,0,Spain,47,19,80124.0,1,0,1495,D
5633,Graduation,43,3383,Married,1,1,Saudi Arabia,47,17,50183.0,0,0,231,A
843,Graduation,52,3413,Married,1,0,Spain,47,25,64722.0,0,0,805,C
6211,PhD,47,3437,Together,1,0,Spain,47,5,37395.0,0,0,39,A
7007,Master,55,3468,Married,2,0,Spain,47,8,29543.0,0,0,63,A
9671,Graduation,55,3533,Married,1,1,Spain,47,10,19514.0,1,0,69,A
8975,Graduation,55,3533,Married,1,1,Spain,47,10,19514.0,1,0,69,A
6616,Graduation,48,3628,Together,0,1,Spain,47,16,59481.0,0,0,461,C
6248,Master,76,3634,Single,0,0,Spain,47,27,91712.0,1,0,2217,D
7428,Graduation,48,3651,Together,0,0,Australia,47,19,80144.0,0,0,1367,B
3075,PhD,51,3670,Married,0,0,Spain,47,15,59973.0,0,0,382,C
2937,PhD,49,3684,Single,0,1,Canada,47,25,68352.0,0,0,871,B
203,Master,48,3820,Single,0,0,Spain,47,22,81169.0,0,0,2089,D
2021,Graduation,48,3838,Married,0,1,Spain,47,33,61456.0,0,0,1388,B
880,Basic,57,3908,Together,0,0,Spain,47,6,22634.0,0,0,96,A
524,Basic,57,3908,Together,0,0,Australia,47,6,22634.0,0,0,96,A
10837,Graduation,48,3988,Married,1,0,Canada,47,6,23957.0,0,0,68,A
7011,Graduation,50,4004,Married,1,0,Saudi Arabia,47,10,33471.0,0,0,93,A
4184,PhD,73,3401,Together,0,1,Spain,48,12,52157.0,0,0,265,A
7679,PhD,38,3420,Single,0,0,Spain,48,6,30298.0,0,0,28,A
7485,PhD,73,3432,Widow,1,1,Saudi Arabia,48,10,56551.0,0,0,138,A
7530,PhD,73,3432,Widow,1,1,Spain,48,10,56551.0,0,0,138,A
4369,Master,66,3549,Absurd,0,0,Canada,48,17,65487.0,0,0,1169,B
10652,Master,66,3549,Together,0,0,Canada,48,17,65487.0,0,0,1169,B
286,Graduation,71,3591,Single,1,1,Spain,48,12,44213.0,0,0,152,A
5922,PhD,49,3638,Married,0,1,Spain,48,12,40344.0,0,0,218,A
7250,Graduation,45,3650,Together,1,0,Canada,48,25,57867.0,0,0,612,C
2478,Graduation,50,3681,Married,1,0,Spain,48,6,25410.0,0,0,38,A
1160,Graduation,53,3689,Married,1,1,Spain,48,10,13260.0,0,0,49,A
9214,Graduation,32,3696,Married,0,0,Spain,48,13,42691.0,0,0,358,C
273,Master,53,3727,Married,1,1,Germany,48,13,36138.0,1,0,151,A
851,Master,51,3734,Married,1,1,Canada,48,26,57136.0,0,0,642,C
9729,Graduation,68,3771,Widow,1,1,Germany,48,23,58275.0,0,0,615,C
9665,PhD,66,3807,Divorced,0,1,Saudi Arabia,48,16,54237.0,0,0,361,C
2620,PhD,49,3821,Married,1,0,Saudi Arabia,48,4,34596.0,0,0,23,A
8254,PhD,49,3821,Married,1,0,Germany,48,4,34596.0,0,0,23,A
3852,Master,62,3857,Together,1,1,India,48,27,74881.0,0,0,964,B
1000,Master,62,3857,Together,1,1,Spain,48,27,74881.0,0,0,964,B
3099,Graduation,53,3868,Divorced,1,1,Spain,48,16,44267.0,0,0,310,A
6318,Graduation,35,3911,Married,0,0,Canada,48,30,68487.0,0,0,1366,B
5396,Graduation,35,3911,Married,0,0,Australia,48,30,68487.0,0,0,1366,B
7966,Graduation,64,3916,Single,1,1,Spain,48,30,80982.0,0,1,1191,B
454,Graduation,43,3971,Together,1,0,Saudi Arabia,48,28,69508.0,0,0,1135,B
309,PhD,62,4000,Together,0,1,Saudi Arabia,48,19,63342.0,1,0,1101,B
3571,PhD,62,4000,Together,0,1,Spain,48,19,63342.0,1,0,1101,B
8395,Graduation,62,4057,Single,0,0,Saudi Arabia,48,22,82014.0,0,0,1511,D
2591,Graduation,64,3386,Widow,0,1,USA,49,15,76320.0,0,0,932,B
1640,Graduation,69,3386,Divorced,1,1,Spain,49,8,64587.0,0,0,108,A
810,Graduation,48,3427,Married,0,1,Spain,49,19,74190.0,0,0,641,C
9423,Master,44,3505,Married,1,0,Spain,49,8,32765.0,0,0,46,A
89,2n Cycle,48,3581,Married,1,0,Saudi Arabia,49,8,22212.0,0,0,69,A
5294,Graduation,34,3600,Single,1,0,Spain,49,10,18358.0,0,0,57,A
1321,Graduation,49,3616,Married,1,0,Canada,49,9,26067.0,0,0,56,A
2686,Basic,54,3630,Together,0,0,Australia,49,4,22390.0,0,0,26,A
1215,Graduation,45,3643,Together,0,0,Spain,49,23,70440.0,1,0,1572,D
9283,Graduation,45,3669,Single,1,2,Canada,49,4,60199.0,0,0,18,A
3120,Graduation,42,3684,Together,1,0,Canada,49,4,38547.0,0,1,22,A
5868,Graduation,43,3690,Married,1,0,Canada,49,6,19107.0,0,0,46,A
8143,PhD,38,3713,Single,0,0,Spain,49,13,37929.0,2,0,265,A
3479,Graduation,73,3724,Single,0,0,Canada,49,6,16813.0,1,0,50,A
7214,Graduation,66,3738,Married,0,0,Spain,49,18,62187.0,0,0,1283,B
5543,Graduation,57,3749,Together,0,1,Spain,49,25,57811.0,1,0,802,C
9347,Master,67,3752,Together,0,1,Spain,49,5,50943.0,0,0,46,A
10160,Master,67,3752,Together,0,1,Spain,49,5,50943.0,0,0,46,A
1406,Graduation,48,3881,Single,1,1,Spain,49,22,53201.0,0,0,415,C
7019,Graduation,60,3901,Together,1,1,Saudi Arabia,49,13,54414.0,0,0,211,A
2157,Graduation,51,3912,Together,1,1,Canada,49,10,26290.0,0,0,77,A
8939,Graduation,64,3939,Divorced,0,1,Spain,49,25,61250.0,0,0,730,C
10250,Basic,76,3965,Together,0,0,Spain,49,4,28389.0,0,0,28,A
1272,Master,58,3995,Single,0,1,Australia,49,26,55250.0,0,0,903,B
3007,Graduation,57,4012,Together,1,1,India,49,6,37758.0,0,0,40,A
5513,Graduation,57,4012,Together,1,1,Spain,49,6,37758.0,0,0,40,A
679,PhD,66,4026,Married,1,1,Spain,49,6,37633.0,0,0,38,A
8876,PhD,60,4069,Together,1,1,Spain,49,13,33629.0,0,0,152,A
10827,PhD,56,4070,Married,1,1,Australia,49,11,36947.0,0,0,146,A
7300,Graduation,71,3379,Divorced,0,1,India,50,19,69142.0,1,0,535,C
4268,Graduation,64,3399,Married,0,1,USA,50,9,53154.0,0,0,158,A
4603,PhD,63,3528,Married,0,1,Spain,50,21,65695.0,0,0,656,C
8659,PhD,71,3538,Together,0,1,Germany,50,27,69805.0,0,0,1038,B
10708,2n Cycle,45,3562,Single,1,0,Spain,50,5,36975.0,0,0,33,A
1176,Graduation,50,3659,Married,1,0,Spain,50,4,26228.0,0,0,25,A
10380,Master,51,3661,Married,1,0,India,50,7,37787.0,0,0,106,A
7037,PhD,49,3701,Married,1,0,Saudi Arabia,50,17,37087.0,0,0,401,C
11096,2n Cycle,71,3704,Together,0,1,Spain,50,12,57247.0,0,0,232,A
6374,PhD,69,3787,Married,0,1,Spain,50,16,36930.0,0,0,297,A
5552,Master,60,3791,Divorced,1,1,Saudi Arabia,50,17,48721.0,0,0,293,A
2245,Master,54,3812,Married,1,1,Spain,50,10,43641.0,0,0,139,A
6200,Graduation,72,3826,Married,0,1,Spain,50,23,75903.0,0,0,901,B
9904,Graduation,67,3836,Married,0,1,Canada,50,28,71391.0,0,0,1043,B
10031,PhD,47,3883,Married,1,1,Saudi Arabia,50,12,16927.0,0,0,53,A
6642,Graduation,62,3901,Divorced,2,1,Saudi Arabia,50,11,27215.0,0,0,102,A
10882,Graduation,47,3976,Married,0,1,Spain,50,17,53858.0,0,0,915,B
5636,Graduation,60,3976,Single,0,0,India,50,8,30983.0,0,0,167,A
8692,Graduation,71,4034,Together,1,1,Spain,50,16,43462.0,0,0,240,A
8091,Graduation,67,4044,Married,0,1,India,50,17,63943.0,0,0,1106,B
8080,Graduation,37,4060,Single,0,0,India,50,4,26816.0,0,0,22,A
8370,2n Cycle,47,4075,Together,0,1,Canada,50,18,75484.0,0,0,1159,B
4550,Master,57,3384,Together,0,1,Spain,51,6,33564.0,0,0,71,A
3381,Master,70,3400,Married,1,1,Canada,51,8,54348.0,0,0,90,A
10556,Graduation,64,3415,Married,0,1,Spain,51,17,54984.0,1,0,358,C
9467,Graduation,39,3428,Single,1,0,Spain,51,5,34738.0,0,0,20,A
2891,Graduation,60,3633,Divorced,0,1,USA,51,23,68118.0,0,0,928,B
5011,Graduation,60,3633,Divorced,0,1,Spain,51,23,68118.0,0,0,928,B
8140,Graduation,50,3648,Together,1,0,Australia,51,10,22682.0,0,0,95,A
11039,Graduation,48,3664,Married,0,1,Spain,51,13,51948.0,0,0,311,A
78,Graduation,54,3666,Married,1,0,Spain,51,5,25293.0,0,0,37,A
5517,Graduation,54,3666,Married,1,0,Australia,51,5,25293.0,0,0,37,A
5290,PhD,59,3698,Married,1,1,Canada,51,16,41551.0,0,0,279,A
4128,PhD,61,3723,Together,0,1,Saudi Arabia,51,20,56067.0,0,0,725,C
8534,Graduation,71,3727,Married,0,2,Spain,51,28,67433.0,1,0,992,B
9592,Graduation,40,3743,Together,1,0,Spain,51,7,22010.0,0,0,33,A
8957,2n Cycle,71,3763,Single,1,1,Saudi Arabia,51,22,64831.0,0,0,1120,B
9308,Graduation,69,3793,Married,0,0,Saudi Arabia,51,14,62820.0,0,0,976,B
544,Graduation,69,3793,Married,0,0,Spain,51,14,62820.0,0,0,976,B
5989,2n Cycle,64,3818,Divorced,0,1,Canada,51,24,78353.0,0,0,1576,D
635,Master,57,3846,Married,1,1,Spain,51,25,57183.0,0,0,610,C
6673,Graduation,58,3846,Single,0,0,USA,51,7,23478.0,0,0,129,A
1710,Graduation,45,3858,Single,1,0,Spain,51,18,30168.0,0,0,279,A
523,Graduation,34,3893,Married,1,0,Spain,51,7,37155.0,0,0,74,A
8977,Basic,38,3912,Single,0,0,Spain,51,4,16581.0,0,0,24,A
9736,Graduation,43,3931,Married,1,1,USA,51,9,41850.0,0,0,96,A
1544,Master,56,3933,Divorced,0,0,Canada,51,17,81380.0,0,0,1893,D
6575,Graduation,42,3989,Together,1,1,Saudi Arabia,51,25,56386.0,0,0,612,C
6147,Graduation,52,3998,Divorced,1,0,Germany,51,4,25818.0,0,0,28,A
6354,Graduation,39,4046,Together,1,0,Spain,51,6,15345.0,0,0,47,A
4769,Master,46,3390,Together,1,1,Spain,52,23,57954.0,1,0,493,C
7540,Graduation,71,3414,Married,0,1,Spain,52,13,50300.0,0,0,270,A
5247,PhD,68,3429,Married,1,1,Spain,52,7,38725.0,0,0,45,A
5987,2n Cycle,34,3435,Together,1,0,Spain,52,7,10404.0,0,0,43,A
9960,Basic,32,3439,Single,1,0,Saudi Arabia,52,4,26868.0,0,0,14,A
10972,Graduation,74,3490,Widow,0,0,Spain,52,14,72298.0,2,0,939,B
1399,Graduation,65,3538,Married,0,0,Spain,52,20,72905.0,1,0,1515,D
2698,Graduation,47,3613,Single,0,1,USA,52,17,47025.0,0,0,415,C
6340,Graduation,38,3624,Single,1,0,Saudi Arabia,52,6,29938.0,0,0,26,A
4107,PhD,75,3643,Together,0,2,Spain,52,16,46681.0,0,0,425,C
10906,PhD,75,3643,Together,0,2,Saudi Arabia,52,16,46681.0,0,0,425,C
2557,Master,53,3683,Single,1,0,Spain,52,5,29548.0,1,0,29,A
8786,Master,67,3778,Married,0,1,Germany,52,18,62058.0,0,0,450,C
6119,PhD,60,3794,Single,1,1,Spain,52,4,36736.0,0,0,17,A
2980,Master,71,3843,Single,1,1,Canada,52,10,8820.0,0,0,35,A
3850,Basic,60,3948,Together,0,1,India,52,5,14918.0,0,0,43,A
1077,Graduation,49,3950,Together,0,0,Spain,52,15,56715.0,0,0,1020,B
9733,Basic,45,4037,Together,1,0,India,52,5,24882.0,1,0,80,A
8462,Basic,45,4037,Together,1,0,Spain,52,5,24882.0,1,0,80,A
4764,Master,71,4058,Together,1,1,Saudi Arabia,52,12,40442.0,0,0,169,A
2223,2n Cycle,58,4074,Divorced,0,1,Spain,52,33,64176.0,0,0,1826,D
7788,PhD,40,3404,Married,1,0,Spain,53,4,23536.0,0,0,10,A
5827,Graduation,65,3453,Divorced,1,1,Saudi Arabia,53,11,35246.0,0,0,62,A
2958,Graduation,45,3504,Married,2,0,Spain,53,10,28442.0,0,0,57,A
4954,Graduation,67,3538,Married,1,1,Spain,53,17,48195.0,0,0,265,A
3139,2n Cycle,41,3560,Single,0,0,Saudi Arabia,53,19,74116.0,1,0,2052,D
9952,Master,76,3579,Together,0,0,Saudi Arabia,53,17,78093.0,0,0,1105,B
8180,Master,71,3605,Divorced,1,1,USA,53,15,59354.0,0,0,310,A
3276,2n Cycle,47,3626,Together,1,0,Saudi Arabia,53,7,36301.0,0,0,78,A
4994,Master,80,3650,Single,0,0,Spain,53,26,77598.0,1,0,1735,D
3598,Graduation,51,3781,Married,0,1,Spain,53,22,62710.0,0,0,606,C
945,Graduation,58,3782,Together,0,1,Spain,53,9,36317.0,0,0,133,A
5048,PhD,52,3793,Single,2,0,Saudi Arabia,53,7,42767.0,0,0,131,A
6214,Master,41,3829,Married,1,0,Spain,53,6,43815.0,0,0,79,A
6230,Graduation,52,3878,Divorced,1,1,Spain,53,14,44421.0,0,0,189,A
2968,PhD,80,3892,Divorced,0,0,Australia,53,24,48948.0,1,0,902,B
8800,PhD,80,3892,Divorced,0,0,Saudi Arabia,53,24,48948.0,1,0,902,B
1907,Master,73,4018,Divorced,0,1,Spain,53,26,63120.0,0,0,1477,D
10478,PhD,73,4019,Married,1,1,Saudi Arabia,53,23,55517.0,0,0,633,C
4188,Graduation,66,4064,Single,0,1,Australia,53,14,36864.0,0,0,354,C
2225,Graduation,46,3401,Divorced,0,0,Australia,54,21,82582.0,2,0,1617,D
4790,Graduation,65,3406,Divorced,0,1,Spain,54,13,79803.0,0,0,868,B
1131,PhD,56,3464,Single,0,1,Saudi Arabia,54,7,52569.0,0,0,95,A
202,PhD,75,3464,Widow,0,0,India,54,17,82032.0,0,0,1234,B
9589,PhD,75,3464,Widow,0,0,India,54,17,82032.0,0,0,1234,B
3900,Graduation,51,3471,Married,0,1,Canada,54,21,65685.0,0,0,769,C
9958,Graduation,51,3471,Married,0,1,Australia,54,21,65685.0,0,0,769,C
8955,PhD,66,3512,Together,0,2,Spain,54,5,40451.0,1,0,49,A
10033,2n Cycle,50,3515,Divorced,1,0,Germany,54,5,31163.0,0,0,38,A
5751,2n Cycle,50,3515,Divorced,1,0,Canada,54,5,31163.0,0,0,38,A
3308,Graduation,71,3556,Married,1,1,Saudi Arabia,54,9,35704.0,0,0,94,A
7297,Graduation,50,3564,Single,1,0,Saudi Arabia,54,11,7500.0,0,0,57,A
8008,Graduation,40,3581,Together,1,0,Spain,54,7,36075.0,0,0,119,A
1232,PhD,41,3626,Together,0,0,Germany,54,17,70038.0,0,0,1244,B
2345,PhD,41,3626,Together,0,0,Australia,54,17,70038.0,0,0,1244,B
1628,Graduation,52,3627,Together,0,0,Saudi Arabia,54,17,71796.0,0,0,960,B
5081,2n Cycle,56,3631,Together,1,1,Spain,54,5,47821.0,0,0,47,A
839,PhD,48,3656,Married,1,0,Spain,54,9,45503.0,0,0,170,A
3706,Graduation,45,3691,Single,1,0,Spain,54,7,28647.0,1,0,94,A
5154,Master,51,3701,Divorced,1,0,Spain,54,6,37760.0,0,0,54,A
8584,PhD,71,3765,Together,0,0,Spain,54,17,85431.0,0,0,1165,B
6583,2n Cycle,68,3770,Married,0,0,Spain,54,21,72635.0,1,0,981,B
3433,2n Cycle,68,3770,Married,0,0,Spain,54,21,72635.0,1,0,981,B
10486,Graduation,75,3775,Married,0,0,Spain,54,17,77142.0,0,0,990,B
8687,Graduation,45,3798,Together,0,1,India,54,16,53172.0,0,0,486,C
7842,Graduation,55,3834,Single,1,1,Spain,54,9,36065.0,0,0,74,A
3749,Graduation,50,3863,Together,0,0,Canada,54,24,73926.0,0,0,1580,D
1331,Graduation,46,3922,Single,1,0,Australia,54,7,35790.0,0,0,72,A
5995,Graduation,61,3937,Divorced,1,1,Spain,54,20,39552.0,0,0,384,C
8985,2n Cycle,59,3981,Together,0,1,Spain,54,32,68316.0,0,0,1211,B
2798,PhD,46,3983,Together,0,0,Saudi Arabia,54,26,102160.0,3,0,1240,B
7108,Master,58,4038,Widow,1,1,Saudi Arabia,54,18,51390.0,0,0,353,C
2781,Graduation,42,3385,Single,0,0,Saudi Arabia,55,17,72066.0,2,0,1792,D
3623,Graduation,47,3397,Together,1,0,India,55,10,21675.0,0,0,45,A
194,Graduation,58,3399,Married,1,1,Spain,55,5,48006.0,0,0,41,A
10833,Graduation,48,3415,Married,0,1,Spain,55,27,65106.0,1,0,973,B
2315,Graduation,63,3449,Divorced,0,1,Spain,55,6,58401.0,0,0,96,A
6336,Graduation,63,3463,Married,1,1,Saudi Arabia,55,10,29315.0,0,0,48,A
10738,Master,72,3683,Single,1,1,Australia,55,6,49389.0,0,0,65,A
8286,PhD,58,3692,Together,0,1,Saudi Arabia,55,8,51717.0,1,0,122,A
2166,2n Cycle,63,3731,Widow,1,1,Saudi Arabia,55,4,46779.0,0,0,23,A
10691,Master,63,3759,Married,1,1,Spain,55,5,28520.0,0,0,43,A
9739,Graduation,60,3905,Single,0,1,Spain,55,8,34377.0,0,0,114,A
1829,PhD,62,3905,Divorced,0,1,Spain,55,21,54959.0,1,0,1232,B
6260,Master,68,3966,Together,0,0,Australia,55,27,82384.0,1,0,1957,D
10448,Graduation,67,3994,Single,0,1,Spain,55,18,46998.0,1,0,377,C
1343,Graduation,55,4020,Together,1,1,USA,55,22,58554.0,0,0,586,C
4749,Graduation,55,4020,Together,1,1,India,55,22,58554.0,0,0,586,C
531,PhD,69,4024,Divorced,0,1,Spain,55,33,57333.0,0,0,1662,D
6905,Graduation,29,4055,Together,0,0,Spain,55,21,80685.0,0,0,1004,B
1045,Graduation,58,4061,Together,0,1,Spain,55,13,52117.0,0,0,279,A
4012,PhD,51,4066,Together,0,1,Germany,55,23,62220.0,0,0,1226,B
5529,PhD,77,3398,Together,2,1,Canada,56,22,64014.0,1,0,444,C
4001,PhD,77,3398,Together,2,1,Saudi Arabia,56,22,64014.0,1,0,444,C
10420,Master,68,3434,Divorced,0,1,USA,56,10,46390.0,0,0,222,A
7723,Graduation,44,3437,Together,0,0,Germany,56,21,75507.0,0,0,1440,B
2963,Graduation,44,3437,Together,0,0,Australia,56,21,75507.0,0,0,1440,B
10634,Master,72,3450,Married,0,0,Spain,56,15,59412.0,0,0,406,C
5180,PhD,55,3451,Divorced,0,1,Spain,56,10,50616.0,0,0,149,A
6866,Master,54,3477,Together,1,1,Saudi Arabia,56,5,35924.0,0,0,34,A
1328,2n Cycle,41,3512,Married,0,1,Saudi Arabia,56,20,57937.0,0,0,683,C
1139,PhD,39,3522,Married,0,0,Spain,56,22,73356.0,3,0,1512,D
4961,Master,49,3538,Together,1,0,Spain,56,11,21255.0,0,0,61,A
5177,Master,49,3578,Married,0,1,Saudi Arabia,56,16,58494.0,0,0,396,C
2075,Graduation,54,3606,Married,0,0,Saudi Arabia,56,16,72460.0,0,0,1047,B
3428,PhD,32,3645,Together,0,0,Spain,56,24,68682.0,0,0,1598,D
4500,PhD,32,3645,Together,0,0,Spain,56,24,68682.0,0,0,1598,D
7369,Master,42,3649,Married,1,0,Spain,56,7,36959.0,0,0,62,A
4381,PhD,52,3694,Married,1,1,Spain,56,17,46463.0,0,0,235,A
9964,Graduation,44,3705,Single,0,1,Spain,56,15,61825.0,0,0,424,C
1630,Graduation,44,3705,Single,0,1,Spain,56,15,61825.0,0,0,424,C
5012,Graduation,34,3739,Married,1,0,Spain,56,5,28691.0,0,0,34,A
6918,Graduation,34,3739,Married,1,0,Spain,56,5,28691.0,0,0,34,A
7822,Graduation,47,3769,Together,0,1,Spain,56,20,54058.0,0,0,662,C
10156,Graduation,48,3770,Single,0,1,Spain,56,20,84196.0,0,0,1237,B
3033,Master,60,3793,Together,0,0,Australia,56,11,38620.0,0,0,318,A
4119,Master,60,3793,Together,0,0,Germany,56,11,38620.0,0,0,318,A
11110,Graduation,50,3821,Single,1,0,India,56,0,3502.0,0,0,5,A
332,Graduation,66,3843,Married,0,1,Spain,56,14,47743.0,1,0,275,A
737,PhD,74,3862,Married,0,0,Spain,56,15,80360.0,3,0,2231,D
10319,Graduation,52,3867,Married,0,1,Spain,56,22,66303.0,1,0,1286,B
2683,Graduation,54,3891,Married,0,2,Canada,56,26,52413.0,0,0,910,B
3445,Graduation,67,3907,Single,0,0,Saudi Arabia,56,23,60714.0,0,0,957,B
10913,Master,39,3950,Single,1,0,Spain,56,4,31385.0,1,0,27,A
4427,2n Cycle,28,4028,Single,0,0,Spain,56,28,83257.0,2,1,1365,B
8717,PhD,48,4034,Married,0,1,India,56,28,80427.0,0,0,1835,D
2066,Graduation,74,4047,Together,0,1,Spain,56,7,38823.0,0,0,114,A
3340,Graduation,46,4060,Married,1,0,Canada,56,20,42014.0,0,0,436,C
8685,Graduation,46,4060,Married,1,0,Saudi Arabia,56,20,42014.0,0,0,436,C
4149,PhD,75,3426,Together,0,0,Spain,57,21,76140.0,0,0,1348,B
8726,2n Cycle,59,3440,Divorced,1,1,Canada,57,13,41713.0,0,0,174,A
2295,PhD,69,3526,Married,0,1,Saudi Arabia,57,22,62670.0,0,0,825,C
3283,2n Cycle,51,3540,Married,0,1,Spain,57,22,70932.0,0,0,909,B
1915,PhD,72,3578,Married,0,0,Germany,57,20,78939.0,0,0,1507,D
800,Graduation,63,3682,Together,1,1,Saudi Arabia,57,6,44512.0,0,0,32,A
9166,Graduation,55,3703,Married,0,1,Spain,57,23,63967.0,0,0,882,B
5147,Graduation,75,3714,Single,0,0,Spain,57,27,90842.0,0,0,1424,B
13,PhD,76,3721,Widow,0,1,Saudi Arabia,57,6,25358.0,0,0,32,A
8724,Graduation,41,3756,Single,1,0,Spain,57,7,28567.0,0,0,46,A
9381,Graduation,45,3761,Married,1,1,Australia,57,23,66373.0,0,0,606,C
9384,Graduation,45,3761,Married,1,1,Australia,57,23,66373.0,0,0,606,C
3560,Graduation,71,3792,Together,0,0,Germany,57,20,83844.0,1,0,1574,D
241,Graduation,71,3792,Together,0,0,Spain,57,20,83844.0,1,0,1574,D
7521,Graduation,71,3792,Together,0,0,Canada,57,20,83844.0,1,0,1574,D
9799,PhD,55,3796,Divorced,1,1,Spain,57,19,83664.0,0,0,1173,B
5123,Master,72,3819,Married,0,0,Spain,57,7,27450.0,0,0,143,A
448,PhD,45,3864,Single,1,0,Spain,57,21,54880.0,0,0,795,C
4837,PhD,58,3877,Married,0,1,Spain,57,28,71322.0,0,0,1305,B
9365,PhD,47,3933,Single,0,1,Spain,57,24,60000.0,0,0,1277,B
8932,Master,54,3987,Together,0,1,Saudi Arabia,57,25,65176.0,0,0,1531,D
7055,PhD,71,4007,Together,0,1,Canada,57,26,61010.0,0,0,1021,B
3537,Graduation,42,4060,Together,1,0,Spain,57,10,31089.0,0,0,79,A
9081,Graduation,35,3421,Single,1,0,Spain,58,5,20518.0,0,0,25,A
4988,PhD,75,3435,Married,1,1,Saudi Arabia,58,9,34469.0,0,0,62,A
1050,Graduation,71,3439,Married,0,0,Germany,58,8,28332.0,0,0,65,A
5610,Graduation,58,3448,Together,1,1,India,58,6,33456.0,0,0,36,A
3526,PhD,55,3532,Married,1,1,Spain,58,6,38443.0,0,0,38,A
5136,Graduation,50,3542,Single,0,1,Canada,58,28,65333.0,2,0,798,C
1411,Graduation,71,3610,Divorced,0,0,Spain,58,16,82623.0,0,0,940,B
701,Graduation,52,3614,Married,0,1,Spain,58,18,73691.0,1,0,1179,B
6203,Graduation,76,3688,Together,0,0,Spain,58,26,74485.0,0,0,1734,D
7192,Graduation,68,3819,Together,0,1,Spain,58,18,65748.0,0,1,545,C
5181,Basic,41,3845,Single,1,0,Spain,58,4,24367.0,0,0,24,A
9220,Graduation,52,3907,Single,0,0,Spain,58,20,91700.0,0,0,1968,D
7734,Graduation,30,3936,Absurd,0,0,Australia,58,22,79244.0,2,0,1216,B
10446,PhD,66,3978,Married,0,0,Canada,58,17,82017.0,3,0,729,C
5524,Graduation,66,4042,Single,0,0,USA,58,25,58138.0,0,0,1617,D
3830,Master,70,3445,Married,0,2,Canada,59,16,59354.0,0,0,459,C
5186,PhD,68,3488,Married,0,1,Canada,59,22,58482.0,1,0,731,C
8514,Graduation,47,3542,Together,1,0,Spain,59,5,29478.0,0,0,20,A
7165,Graduation,51,3629,Together,0,1,Spain,59,22,64474.0,0,0,823,C
10236,Master,48,3665,Single,1,0,Saudi Arabia,59,7,31160.0,0,0,64,A
